d
Received: d
Kp: 1405.9670
Ki: 1.8046
Kd: 0.0010
timestamp,target,current,error,dT,iTerm,dTerm,KpValue,KiValue,KdValue,output
4554.000,-6.000,-1.454,-4.546,7.000,-31.823,0.208,-639.178,-0.574,0.000,-639.753
4564.000,-6.000,-1.655,-4.345,10.000,-75.276,0.020,-610.936,-1.358,0.000,-612.294
4574.000,-6.000,-1.807,-4.193,10.000,-117.207,0.015,-589.528,-2.115,0.000,-591.643
4584.000,-6.000,-2.024,-3.976,10.000,-156.970,0.022,-559.052,-2.833,0.000,-561.885
4594.000,-6.000,-2.290,-3.710,10.000,-194.066,0.027,-521.559,-3.502,0.000,-525.061
4604.000,-6.000,-2.998,-3.002,10.000,-224.088,0.071,-422.098,-4.044,0.000,-426.142
4614.000,-6.000,-3.896,-2.104,10.000,-245.125,0.090,-295.776,-4.424,0.000,-300.199
4624.000,-6.000,-4.637,-1.363,10.000,-258.757,0.074,-191.668,-4.670,0.000,-196.338
4634.000,-6.000,-5.132,-0.868,10.000,-267.442,0.049,-122.105,-4.826,0.000,-126.931
4644.000,-6.000,-5.546,-0.454,10.000,-271.984,0.041,-63.859,-4.908,0.000,-68.767
4654.000,-6.000,-5.945,-0.055,10.000,-272.532,0.040,-7.706,-4.918,0.000,-12.624
4664.000,-6.000,-6.360,0.360,10.000,-268.932,0.041,50.615,-4.853,0.000,45.761
4674.000,-6.000,-6.754,0.754,10.000,-261.391,0.039,106.029,-4.717,0.000,101.312
4684.000,-6.000,-7.094,1.094,10.000,-250.454,0.034,153.767,-4.520,0.000,149.248
4694.000,-6.000,-7.352,1.352,10.000,-236.930,0.026,190.140,-4.276,0.000,185.864
4704.000,-6.000,-7.276,1.276,10.000,-224.167,-0.008,179.449,-4.045,-0.000,175.404
4714.000,-6.000,-6.761,0.761,10.000,-216.560,-0.052,106.953,-3.908,-0.000,103.045
4724.000,-6.000,-6.114,0.114,10.000,-215.416,-0.065,16.086,-3.887,-0.000,12.199
4734.000,-6.000,-5.561,-0.439,10.000,-219.810,-0.055,-61.787,-3.967,-0.000,-65.753
4744.000,-6.000,-5.126,-0.874,10.000,-228.550,-0.043,-122.886,-4.124,-0.000,-127.011
4754.000,-6.000,-4.919,-1.081,10.000,-239.360,-0.021,-151.978,-4.319,-0.000,-156.297
4764.000,-6.000,-4.839,-1.161,10.000,-250.973,-0.008,-163.272,-4.529,-0.000,-167.801
4774.000,-6.000,-4.784,-1.216,10.000,-263.132,-0.005,-170.956,-4.748,-0.000,-175.705
4784.000,-6.000,-4.715,-1.285,10.000,-275.978,-0.007,-180.607,-4.980,-0.000,-185.588
4794.000,-6.000,-4.640,-1.360,10.000,-289.574,-0.008,-191.152,-5.226,-0.000,-196.378
4804.000,-6.000,-4.565,-1.435,10.000,-303.924,-0.008,-201.760,-5.485,-0.000,-207.244
4814.000,-6.000,-4.446,-1.554,10.000,-319.468,-0.012,-218.542,-5.765,-0.000,-224.307
4824.000,-6.000,-4.234,-1.766,10.000,-337.127,-0.021,-248.286,-6.084,-0.000,-254.370
4834.000,-6.000,-4.016,-1.984,10.000,-356.971,-0.022,-278.994,-6.442,-0.000,-285.436
4844.000,-6.000,-3.812,-2.188,10.000,-378.854,-0.020,-307.673,-6.837,-0.000,-314.510
4854.000,-6.000,-3.636,-2.364,10.000,-402.499,-0.018,-332.439,-7.263,-0.000,-339.702
4864.000,-6.000,-3.577,-2.423,10.000,-426.727,-0.006,-340.640,-7.701,-0.000,-348.340
4874.000,-6.000,-3.880,-2.120,10.000,-447.927,0.030,-298.068,-8.083,0.000,-306.151
4884.000,-6.000,-4.429,-1.571,10.000,-463.635,0.055,-220.846,-8.367,0.000,-229.213
4894.000,-6.000,-4.990,-1.010,10.000,-473.737,0.056,-142.028,-8.549,0.000,-150.577
4904.000,-6.000,-5.536,-0.464,10.000,-478.374,0.055,-65.192,-8.633,0.000,-73.824
4914.000,-6.000,-6.020,0.020,10.000,-478.172,0.048,2.831,-8.629,0.000,-5.798
4924.000,-6.000,-6.470,0.470,10.000,-473.469,0.045,66.126,-8.544,0.000,57.582
4934.000,-6.000,-6.821,0.821,10.000,-465.256,0.035,115.477,-8.396,0.000,107.081
4944.000,-6.000,-7.080,1.080,10.000,-454.457,0.026,151.823,-8.201,0.000,143.621
4954.000,-6.000,-7.119,1.119,10.000,-443.270,0.004,157.295,-7.999,0.000,149.295
4964.000,-6.000,-6.996,0.996,10.000,-433.312,-0.012,140.001,-7.820,-0.000,132.182
4975.000,-6.000,-6.803,0.803,11.000,-424.477,-0.018,112.930,-7.660,-0.000,105.270
4984.000,-6.000,-6.542,0.542,9.000,-419.597,-0.029,76.229,-7.572,-0.000,68.657
4994.000,-6.000,-6.185,0.185,10.000,-417.745,-0.036,26.036,-7.539,-0.000,18.497
5005.000,-6.000,-5.816,-0.184,11.000,-419.772,-0.034,-25.911,-7.575,-0.000,-33.487
5014.000,-6.000,-5.521,-0.479,9.000,-424.080,-0.033,-67.297,-7.653,-0.000,-74.950
5024.000,-6.000,-5.319,-0.681,10.000,-430.895,-0.020,-95.810,-7.776,-0.000,-103.586
5034.000,-6.000,-5.250,-0.750,10.000,-438.391,-0.007,-105.388,-7.911,-0.000,-113.300
5045.000,-6.000,-5.240,-0.760,11.000,-446.752,-0.001,-106.874,-8.062,-0.000,-114.936
5054.000,-6.000,-5.227,-0.773,9.000,-453.707,-0.001,-108.650,-8.188,-0.000,-116.838
5064.000,-6.000,-5.234,-0.766,10.000,-461.363,0.001,-107.643,-8.326,0.000,-115.969
5074.000,-6.000,-5.247,-0.753,10.000,-468.889,0.001,-105.804,-8.462,0.000,-114.265
5085.000,-6.000,-5.226,-0.774,11.000,-477.401,-0.002,-108.801,-8.615,-0.000,-117.416
5095.000,-6.000,-5.177,-0.823,10.000,-485.628,-0.005,-115.670,-8.764,-0.000,-124.434
5105.000,-6.000,-5.107,-0.893,10.000,-494.560,-0.007,-125.570,-8.925,-0.000,-134.495
5115.000,-6.000,-5.043,-0.957,10.000,-504.131,-0.006,-134.569,-9.098,-0.000,-143.667
5125.000,-6.000,-4.986,-1.014,10.000,-514.268,-0.006,-142.531,-9.280,-0.000,-151.812
5135.000,-6.000,-4.965,-1.035,10.000,-524.622,-0.002,-145.575,-9.467,-0.000,-155.042
5145.000,-6.000,-4.964,-1.036,10.000,-534.982,-0.000,-145.651,-9.654,-0.000,-155.305
5155.000,-6.000,-4.971,-1.029,10.000,-545.273,0.001,-144.695,-9.840,0.000,-154.535
5165.000,-6.000,-4.985,-1.015,10.000,-555.428,0.001,-142.771,-10.023,0.000,-152.794
5175.000,-6.000,-4.992,-1.008,10.000,-565.512,0.001,-141.781,-10.205,0.000,-151.986
5185.000,-6.000,-5.027,-0.973,10.000,-575.247,0.003,-136.869,-10.381,0.000,-147.249
5195.000,-6.000,-5.062,-0.938,10.000,-584.632,0.004,-131.943,-10.550,0.000,-142.493
5205.000,-6.000,-5.111,-0.889,10.000,-593.525,0.005,-125.044,-10.711,0.000,-135.755
5215.000,-6.000,-5.153,-0.847,10.000,-602.000,0.004,-119.149,-10.864,0.000,-130.013
5225.000,-6.000,-5.195,-0.805,10.000,-610.052,0.004,-113.212,-11.009,0.000,-124.221
5235.000,-6.000,-5.230,-0.770,10.000,-617.757,0.003,-108.328,-11.148,0.000,-119.476
5245.000,-6.000,-5.258,-0.742,10.000,-625.182,0.003,-104.389,-11.282,0.000,-115.671
5255.000,-6.000,-5.271,-0.729,10.000,-632.469,0.001,-102.460,-11.414,0.000,-113.873
5265.000,-6.000,-5.271,-0.729,10.000,-639.756,0.000,-102.452,-11.545,0.000,-113.997
5275.000,-6.000,-5.250,-0.750,10.000,-647.252,-0.002,-105.385,-11.680,-0.000,-117.065
5285.000,-6.000,-5.215,-0.785,10.000,-655.103,-0.004,-110.383,-11.822,-0.000,-122.205
5295.000,-6.000,-5.180,-0.820,10.000,-663.306,-0.004,-115.337,-11.970,-0.000,-127.307
5305.000,-6.000,-5.102,-0.898,10.000,-672.282,-0.008,-126.201,-12.132,-0.000,-138.333
5315.000,-6.000,-5.004,-0.996,10.000,-682.244,-0.010,-140.063,-12.312,-0.000,-152.374
5325.000,-6.000,-4.912,-1.088,10.000,-693.119,-0.009,-152.899,-12.508,-0.000,-165.407
5335.000,-6.000,-4.807,-1.193,10.000,-705.048,-0.011,-167.720,-12.723,-0.000,-180.443
5345.000,-6.000,-4.695,-1.305,10.000,-718.098,-0.011,-183.478,-12.959,-0.000,-196.436
5355.000,-6.000,-4.569,-1.431,10.000,-732.411,-0.013,-201.235,-13.217,-0.000,-214.452
5365.000,-6.000,-4.442,-1.558,10.000,-747.988,-0.013,-218.998,-13.498,-0.000,-232.496
5375.000,-6.000,-4.316,-1.684,10.000,-764.827,-0.013,-236.760,-13.802,-0.000,-250.562
5385.000,-6.000,-4.183,-1.817,10.000,-783.002,-0.013,-255.534,-14.130,-0.000,-269.664
5395.000,-6.000,-4.049,-1.951,10.000,-802.511,-0.013,-274.293,-14.482,-0.000,-288.775
5405.000,-6.000,-3.943,-2.057,10.000,-823.077,-0.011,-289.153,-14.853,-0.000,-304.006
5415.000,-6.000,-3.934,-2.066,10.000,-843.739,-0.001,-290.488,-15.226,-0.000,-305.714
5425.000,-6.000,-4.078,-1.922,10.000,-862.957,0.014,-270.207,-15.573,0.000,-285.780
5435.000,-6.000,-4.385,-1.615,10.000,-879.105,0.031,-227.030,-15.864,0.000,-242.894
5445.000,-6.000,-4.757,-1.243,10.000,-891.533,0.037,-174.745,-16.089,0.000,-190.833
5455.000,-6.000,-5.136,-0.864,10.000,-900.176,0.038,-121.518,-16.245,0.000,-137.762
5465.000,-6.000,-5.492,-0.508,10.000,-905.260,0.036,-71.467,-16.336,0.000,-87.803
5475.000,-6.000,-5.805,-0.195,10.000,-907.206,0.031,-27.367,-16.371,0.000,-43.738
5485.000,-6.000,-6.042,0.042,10.000,-906.783,0.024,5.954,-16.364,0.000,-10.410
5495.000,-6.000,-6.203,0.203,10.000,-904.754,0.016,28.522,-16.327,0.000,12.195
5505.000,-6.000,-6.293,0.293,10.000,-901.827,0.009,41.146,-16.274,0.000,24.872
5515.000,-6.000,-6.313,0.313,10.000,-898.702,0.002,43.940,-16.218,0.000,27.722
5525.000,-6.000,-6.263,0.263,10.000,-896.073,-0.005,36.966,-16.171,-0.000,20.795
5535.000,-6.000,-6.143,0.143,10.000,-894.642,-0.012,20.121,-16.145,-0.000,3.977
5545.000,-6.000,-5.959,-0.041,10.000,-895.051,-0.018,-5.748,-16.152,-0.000,-21.901
5555.000,-6.000,-5.734,-0.266,10.000,-897.713,-0.023,-37.436,-16.200,-0.000,-53.636
5565.000,-6.000,-5.496,-0.504,10.000,-902.752,-0.024,-70.846,-16.291,-0.000,-87.138
5575.000,-6.000,-5.252,-0.748,10.000,-910.235,-0.024,-105.200,-16.426,-0.000,-121.626
5585.000,-6.000,-5.020,-0.980,10.000,-920.034,-0.023,-137.782,-16.603,-0.000,-154.385
5595.000,-6.000,-4.788,-1.212,10.000,-932.154,-0.023,-170.396,-16.822,-0.000,-187.218
5605.000,-6.000,-4.579,-1.421,10.000,-946.368,-0.021,-199.852,-17.078,-0.000,-216.930
5615.000,-6.000,-4.390,-1.610,10.000,-962.464,-0.019,-226.301,-17.369,-0.000,-243.670
5625.000,-6.000,-4.209,-1.791,10.000,-980.375,-0.018,-251.813,-17.692,-0.000,-269.505
5635.000,-6.000,-4.033,-1.967,10.000,-1000.040,-0.018,-276.486,-18.047,-0.000,-294.533
5645.000,-6.000,-3.879,-2.121,10.000,-1021.252,-0.015,-298.234,-18.430,-0.000,-316.664
5655.000,-6.000,-3.821,-2.179,10.000,-1043.043,-0.006,-306.383,-18.823,-0.000,-325.206
5665.000,-6.000,-3.922,-2.078,10.000,-1063.826,0.010,-292.197,-19.198,0.000,-311.394
5675.000,-6.000,-4.207,-1.793,10.000,-1081.761,0.028,-252.159,-19.521,0.000,-271.680
5685.000,-6.000,-4.614,-1.386,10.000,-1095.617,0.041,-194.809,-19.772,0.000,-214.581
5695.000,-6.000,-5.057,-0.943,10.000,-1105.049,0.044,-132.607,-19.942,0.000,-152.548
5705.000,-6.000,-5.483,-0.517,10.000,-1110.221,0.043,-72.723,-20.035,0.000,-92.758
5715.000,-6.000,-5.873,-0.127,10.000,-1111.487,0.039,-17.803,-20.058,0.000,-37.861
5725.000,-6.000,-6.175,0.175,10.000,-1109.735,0.030,24.638,-20.026,0.000,4.612
5735.000,-6.000,-6.394,0.394,10.000,-1105.797,0.022,55.370,-19.955,0.000,35.415
5745.000,-6.000,-6.520,0.520,10.000,-1100.600,0.013,73.062,-19.861,0.000,53.201
5755.000,-6.000,-6.575,0.575,10.000,-1094.854,0.005,80.786,-19.758,0.000,61.029
5765.000,-6.000,-6.547,0.547,10.000,-1089.389,-0.003,76.843,-19.659,-0.000,57.184
5775.000,-6.000,-6.455,0.455,10.000,-1084.837,-0.009,63.998,-19.577,-0.000,44.421
5785.000,-6.000,-6.314,0.314,10.000,-1081.698,-0.014,44.127,-19.520,-0.000,24.607
5795.000,-6.000,-6.172,0.172,10.000,-1079.976,-0.014,24.211,-19.489,-0.000,4.722
5805.000,-6.000,-6.053,0.053,10.000,-1079.449,-0.012,7.416,-19.480,-0.000,-12.064
5815.000,-6.000,-5.962,-0.038,10.000,-1079.829,-0.009,-5.340,-19.487,-0.000,-24.827
5825.000,-6.000,-5.898,-0.102,10.000,-1080.847,-0.006,-14.324,-19.505,-0.000,-33.829
5835.000,-6.000,-5.855,-0.145,10.000,-1082.293,-0.004,-20.323,-19.531,-0.000,-39.854
5845.000,-6.000,-5.821,-0.179,10.000,-1084.087,-0.003,-25.229,-19.563,-0.000,-44.792
5855.000,-6.000,-5.786,-0.214,10.000,-1086.231,-0.003,-30.139,-19.602,-0.000,-49.741
5865.000,-6.000,-5.750,-0.250,10.000,-1088.728,-0.004,-35.106,-19.647,-0.000,-54.754
5875.000,-6.000,-5.728,-0.272,10.000,-1091.444,-0.002,-38.188,-19.696,-0.000,-57.884
5885.000,-6.000,-5.707,-0.293,10.000,-1094.371,-0.002,-41.147,-19.749,-0.000,-60.896
5895.000,-6.000,-5.701,-0.299,10.000,-1097.363,-0.001,-42.067,-19.803,-0.000,-61.870
5905.000,-6.000,-5.708,-0.292,10.000,-1100.282,0.001,-41.040,-19.856,0.000,-60.896
5915.000,-6.000,-5.721,-0.279,10.000,-1103.070,0.001,-39.200,-19.906,0.000,-59.106
5925.000,-6.000,-5.735,-0.265,10.000,-1105.723,0.001,-37.297,-19.954,0.000,-57.250
5935.000,-6.000,-5.756,-0.244,10.000,-1108.165,0.002,-34.337,-19.998,0.000,-54.335
5945.000,-6.000,-5.784,-0.216,10.000,-1110.326,0.003,-30.381,-20.037,0.000,-50.418
5955.000,-6.000,-5.819,-0.181,10.000,-1112.139,0.003,-25.490,-20.070,0.000,-45.560
5965.000,-6.000,-5.861,-0.139,10.000,-1113.529,0.004,-19.553,-20.095,0.000,-39.648
5975.000,-6.000,-5.903,-0.097,10.000,-1114.499,0.004,-13.635,-20.112,0.000,-33.747
5985.000,-6.000,-5.945,-0.055,10.000,-1115.049,0.004,-7.732,-20.122,0.000,-27.854
5995.000,-6.000,-6.001,0.001,10.000,-1115.042,0.006,0.106,-20.122,0.000,-20.016
6005.000,-6.000,-6.057,0.057,10.000,-1114.474,0.006,7.986,-20.112,0.000,-12.126
6015.000,-6.000,-6.120,0.120,10.000,-1113.271,0.006,16.915,-20.090,0.000,-3.175
6025.000,-6.000,-6.183,0.183,10.000,-1111.437,0.006,25.776,-20.057,0.000,5.719
6035.000,-6.000,-6.246,0.246,10.000,-1108.974,0.006,34.627,-20.013,0.000,14.614
6045.000,-6.000,-6.317,0.317,10.000,-1105.808,0.007,44.522,-19.955,0.000,24.566
6055.000,-6.000,-6.387,0.387,10.000,-1101.941,0.007,54.363,-19.886,0.000,34.477
6065.000,-6.000,-6.464,0.464,10.000,-1097.298,0.008,65.286,-19.802,0.000,45.485
6075.000,-6.000,-6.542,0.542,10.000,-1091.881,0.008,76.163,-19.704,0.000,56.459
6085.000,-6.000,-6.625,0.625,10.000,-1085.629,0.008,87.903,-19.591,0.000,68.311
6095.000,-6.000,-6.709,0.709,10.000,-1078.536,0.008,99.714,-19.463,0.000,80.250
6105.000,-6.000,-6.794,0.794,10.000,-1070.596,0.008,111.634,-19.320,0.000,92.314
6115.000,-6.000,-6.885,0.885,10.000,-1061.743,0.009,124.474,-19.160,0.000,105.314
6125.000,-6.000,-6.983,0.983,10.000,-1051.911,0.010,138.235,-18.983,0.000,119.252
6135.000,-6.000,-7.074,1.074,10.000,-1041.167,0.009,151.058,-18.789,0.000,132.269
6145.000,-6.000,-7.180,1.180,10.000,-1029.367,0.011,165.906,-18.576,0.000,147.330
6155.000,-6.000,-7.279,1.279,10.000,-1016.580,0.010,179.773,-18.345,0.000,161.428
6165.000,-6.000,-7.391,1.391,10.000,-1002.671,0.011,195.555,-18.094,0.000,177.460
6175.000,-6.000,-7.503,1.503,10.000,-987.640,0.011,211.336,-17.823,0.000,193.513
6185.000,-6.000,-7.616,1.616,10.000,-971.478,0.011,227.228,-17.531,0.000,209.697
6195.000,-6.000,-7.743,1.743,10.000,-954.051,0.013,245.018,-17.217,0.000,227.801
6205.000,-6.000,-7.869,1.869,10.000,-935.363,0.013,262.759,-16.880,0.000,245.880
6216.000,-6.000,-8.002,2.002,11.000,-913.340,0.012,281.480,-16.482,0.000,264.998
6226.000,-6.000,-8.143,2.143,10.000,-891.910,0.014,301.297,-16.095,0.000,285.201
6235.000,-6.000,-8.283,2.283,9.000,-871.360,0.016,321.028,-15.725,0.000,305.304
6245.000,-6.000,-8.404,2.404,10.000,-847.324,0.012,337.939,-15.291,0.000,322.648
6256.000,-6.000,-8.344,2.344,11.000,-821.539,-0.005,329.579,-14.825,-0.000,314.753
6266.000,-6.000,-7.918,1.918,10.000,-802.360,-0.043,269.649,-14.479,-0.000,255.169
6276.000,-6.000,-7.359,1.359,10.000,-788.766,-0.056,191.128,-14.234,-0.000,176.894
6286.000,-6.000,-6.841,0.841,10.000,-780.352,-0.052,118.302,-14.082,-0.000,104.220
6296.000,-6.000,-6.384,0.384,10.000,-776.516,-0.046,53.927,-14.013,-0.000,39.914
6306.000,-6.000,-5.993,-0.007,10.000,-776.586,-0.039,-0.992,-14.014,-0.000,-15.007
6316.000,-6.000,-5.622,-0.378,10.000,-780.369,-0.037,-53.182,-14.083,-0.000,-67.265
6326.000,-6.000,-5.313,-0.687,10.000,-787.242,-0.031,-96.624,-14.207,-0.000,-110.831
6336.000,-6.000,-5.081,-0.919,10.000,-796.427,-0.023,-129.144,-14.372,-0.000,-143.516
6346.000,-6.000,-5.052,-0.948,10.000,-805.911,-0.003,-133.344,-14.543,-0.000,-147.887
6356.000,-6.000,-5.196,-0.804,10.000,-813.948,0.014,-112.993,-14.689,0.000,-127.681
6366.000,-6.000,-5.482,-0.518,10.000,-819.128,0.029,-72.836,-14.782,0.000,-87.618
6376.000,-6.000,-5.802,-0.198,10.000,-821.107,0.032,-27.822,-14.818,0.000,-42.639
6386.000,-6.000,-6.078,0.078,10.000,-820.328,0.028,10.957,-14.804,0.000,-3.847
6396.000,-6.000,-6.305,0.305,10.000,-817.275,0.023,42.921,-14.749,0.000,28.172
6406.000,-6.000,-6.442,0.442,10.000,-812.850,0.014,62.212,-14.669,0.000,47.543
6416.000,-6.000,-6.509,0.509,10.000,-807.758,0.007,71.589,-14.577,0.000,57.012
6426.000,-6.000,-6.573,0.573,10.000,-802.031,0.006,80.530,-14.473,0.000,66.056
6436.000,-6.000,-6.631,0.631,10.000,-795.719,0.006,88.744,-14.360,0.000,74.384
6446.000,-6.000,-6.701,0.701,10.000,-788.713,0.007,98.497,-14.233,0.000,84.264
6456.000,-6.000,-6.769,0.769,10.000,-781.021,0.007,108.144,-14.094,0.000,94.050
6466.000,-6.000,-6.847,0.847,10.000,-772.549,0.008,119.125,-13.941,0.000,105.183
6476.000,-6.000,-6.913,0.913,10.000,-763.423,0.007,128.307,-13.777,0.000,114.531
6486.000,-6.000,-6.982,0.982,10.000,-753.599,0.007,138.124,-13.599,0.000,124.524
6496.000,-6.000,-7.043,1.043,10.000,-743.164,0.006,146.706,-13.411,0.000,133.295
6506.000,-6.000,-7.099,1.099,10.000,-732.172,0.006,154.547,-13.213,0.000,141.334
6516.000,-6.000,-7.136,1.136,10.000,-720.807,0.004,159.782,-13.008,0.000,146.774
6526.000,-6.000,-7.172,1.172,10.000,-709.091,0.004,164.723,-12.796,0.000,151.927
6536.000,-6.000,-7.212,1.212,10.000,-696.970,0.004,170.417,-12.578,0.000,157.839
6546.000,-6.000,-7.246,1.246,10.000,-684.505,0.003,175.253,-12.353,0.000,162.900
6556.000,-6.000,-7.277,1.277,10.000,-671.739,0.003,179.485,-12.122,0.000,167.363
6566.000,-6.000,-7.298,1.298,10.000,-658.760,0.002,182.480,-11.888,0.000,170.592
6576.000,-6.000,-7.317,1.317,10.000,-645.588,0.002,185.200,-11.650,0.000,173.550
6586.000,-6.000,-7.337,1.337,10.000,-632.218,0.002,187.984,-11.409,0.000,176.575
6596.000,-6.000,-7.353,1.353,10.000,-618.691,0.002,190.183,-11.165,0.000,179.018
6606.000,-6.000,-7.361,1.361,10.000,-605.083,0.001,191.317,-10.919,0.000,180.398
6616.000,-6.000,-7.366,1.366,10.000,-591.419,0.001,192.113,-10.673,0.000,181.440
6626.000,-6.000,-7.358,1.358,10.000,-577.838,-0.001,190.946,-10.428,-0.000,180.519
6636.000,-6.000,-7.352,1.352,10.000,-564.321,-0.001,190.050,-10.184,-0.000,179.867
6646.000,-6.000,-7.346,1.346,10.000,-550.862,-0.001,189.224,-9.941,-0.000,179.283
6656.000,-6.000,-7.331,1.331,10.000,-537.551,-0.001,187.145,-9.701,-0.000,177.445
6666.000,-6.000,-7.323,1.323,10.000,-524.325,-0.001,185.962,-9.462,-0.000,176.500
6676.000,-6.000,-7.309,1.309,10.000,-511.234,-0.001,184.043,-9.226,-0.000,174.818
6686.000,-6.000,-7.289,1.289,10.000,-498.343,-0.002,181.256,-8.993,-0.000,172.263
6696.000,-6.000,-7.268,1.268,10.000,-485.664,-0.002,178.255,-8.764,-0.000,169.491
6706.000,-6.000,-7.253,1.253,10.000,-473.138,-0.002,176.106,-8.538,-0.000,167.568
6716.000,-6.000,-7.232,1.232,10.000,-460.823,-0.002,173.148,-8.316,-0.000,164.832
6726.000,-6.000,-7.211,1.211,10.000,-448.711,-0.002,170.300,-8.097,-0.000,162.203
6736.000,-6.000,-7.190,1.190,10.000,-436.808,-0.002,167.342,-7.883,-0.000,159.460
6746.000,-6.000,-7.168,1.168,10.000,-425.130,-0.002,164.195,-7.672,-0.000,156.523
6756.000,-6.000,-7.140,1.140,10.000,-413.733,-0.003,160.229,-7.466,-0.000,152.763
6766.000,-6.000,-7.120,1.120,10.000,-402.538,-0.002,157.400,-7.264,-0.000,150.136
6776.000,-6.000,-7.098,1.098,10.000,-391.553,-0.002,154.442,-7.066,-0.000,147.376
6786.000,-6.000,-7.076,1.076,10.000,-380.793,-0.002,151.293,-6.872,-0.000,144.421
6796.000,-6.000,-7.048,1.048,10.000,-370.315,-0.003,147.310,-6.683,-0.000,140.628
6806.000,-6.000,-7.027,1.027,10.000,-360.042,-0.002,144.439,-6.497,-0.000,137.942
6816.000,-6.000,-7.000,1.000,10.000,-350.046,-0.003,140.543,-6.317,-0.000,134.226
6826.000,-6.000,-6.978,0.978,10.000,-340.266,-0.002,137.497,-6.140,-0.000,131.357
6836.000,-6.000,-6.956,0.956,10.000,-330.701,-0.002,134.479,-5.968,-0.000,128.511
6846.000,-6.000,-6.929,0.929,10.000,-321.412,-0.003,130.599,-5.800,-0.000,124.799
6856.000,-6.000,-6.908,0.908,10.000,-312.335,-0.002,127.626,-5.636,-0.000,121.989
6866.000,-6.000,-6.893,0.893,10.000,-303.401,-0.001,125.604,-5.475,-0.000,120.129
